frame,obj_cls,obj_id,x,y,w,h
2362,0,6,630.26263,604.7582,57.484253,160.00043
2362,0,7,122.83284,404.54828,135.61133,87.17917
2363,0,1,936.23254,272.7332,62.605408,147.87447
2363,0,2,595.5386,322.24506,114.16852,127.542206
2363,0,3,1060.8799,604.98425,113.80823,131.91046
2363,0,5,1221.846,380.8649,116.30823,47.74817
2363,0,6,630.2625,604.77374,57.41931,159.96216
2363,0,7,122.81927,404.5459,135.38603,87.1745
2364,0,1,936.23425,272.73843,62.551025,147.90594
2364,0,2,595.53955,322.23596,114.05121,127.551605
2364,0,3,1060.8842,604.92175,113.932434,132.0315
2364,0,5,1221.8792,380.86536,116.2417,47.764618
2364,0,6,630.3406,604.9013,57.275757,159.71729
2364,0,7,122.81359,404.54657,135.19252,87.178925
2365,0,1,936.2533,274.25763,62.024353,146.73581
2365,0,2,594.91614,322.70282,113.71234,127.38132
2365,0,3,1060.8184,604.7063,113.94287,131.9862
2365,0,6,630.417,607.1509,58.409607,163.68951
2365,0,7,123.066666,404.57043,135.02423,87.20828
2366,0,1,936.2614,274.8283,61.799194,146.2728
2366,0,2,594.68274,322.8777,113.47449,127.30472
2366,0,3,1060.7802,604.61426,113.99298,131.99994
2366,0,6,630.44916,607.9981,58.669678,165.15625
2366,0,7,123.15213,404.5629,134.82791,87.20203
2367,0,1,936.2666,275.02173,61.70044,146.09991
2367,0,2,594.60864,322.93338,113.30182,127.28131
2367,0,3,1060.7721,604.6149,113.98407,131.93713
2367,0,6,630.45435,608.3092,58.622864,165.7049
2367,0,7,123.185875,404.5477,134.61525,87.17175
2368,0,1,936.2803,275.07996,61.66443,146.06606
2368,0,2,594.58276,323.0209,113.21344,127.34589
2368,0,3,1060.7738,604.5952,114.0932,132.0315
2368,0,6,630.4584,608.4203,58.476135,165.90948
2368,0,7,123.213066,404.54846,134.45525,87.16293
2369,0,1,936.285,275.08298,61.64087,146.05394
2369,0,2,594.57056,323.00168,113.04993,127.29651
2369,0,3,1060.7694,604.53156,114.23993,132.19421
2369,0,6,630.4574,608.4398,58.29828,165.96887
2369,0,7,123.21919,404.55365,134.30704,87.153015
2370,0,1,936.2822,275.06226,61.619812,146.04349
2370,0,2,594.5653,322.98688,112.92755,127.282074
2370,0,3,1060.769,604.50323,114.29651,132.2533
2370,0,6,630.4514,608.41895,58.12079,165.9768
2370,0,7,123.209076,404.55133,134.16089,87.13193
2371,0,1,936.4151,276.4217,61.360596,145.45847
2371,0,2,593.7562,323.90814,112.4137,126.98801
2371,0,3,1060.6659,604.51074,114.13086,131.97064
2371,0,6,630.5011,609.3977,58.28131,167.16412
2371,0,7,123.18503,404.586,134.1633,87.210236
2372,0,1,936.4504,276.92346,61.25061,145.22546
2372,0,2,593.4552,324.33005,112.222534,127.05597
2372,0,3,1060.6077,604.49603,114.11755,131.87341
2372,0,6,630.511,609.6796,58.26288,167.7915
2372,0,7,123.18764,404.54672,134.25479,87.35602
2373,0,1,936.4535,277.0777,61.19757,145.12268
2373,0,2,593.3616,324.48886,112.00964,127.06818
2373,0,3,1060.596,604.42664,114.198425,131.89624
2373,0,6,630.516,609.77814,58.129517,168.02954
2373,0,7,123.18908,404.54572,134.26848,87.44797
2374,0,1,936.4546,277.1222,61.17865,145.10449
2374,0,2,593.33295,324.52454,111.78552,127.03851
2374,0,3,1060.5886,604.39636,114.26654,131.91388
2374,0,6,630.5172,609.8012,57.957825,168.09485
2374,0,7,123.21045,404.55286,134.17377,87.45981
2375,0,1,936.51984,277.19797,61.343628,145.57973
2375,0,2,593.14905,324.94092,110.895935,126.16513
2375,0,3,1060.6174,604.3347,114.40149,132.02289
2375,0,6,630.5306,610.3197,57.865723,168.50372
2375,0,7,123.49972,404.5431,133.97295,87.43335
2376,0,1,936.54205,277.20374,61.393677,145.77528
2376,0,2,593.0851,325.08258,110.49634,125.83426
2376,0,3,1060.6276,604.29224,114.504456,132.10443
2376,0,6,630.5344,610.48364,57.72589,168.72284
2376,0,7,123.61272,404.55615,133.87988,87.473145
2377,0,1,936.5436,277.1975,61.39856,145.8532
2377,0,2,593.06775,325.13,110.296265,125.71881
2377,0,3,1060.6322,604.2774,114.56134,132.13647
2377,0,6,630.54236,610.53,57.559204,168.80682
2377,0,7,123.668045,404.5863,133.83481,87.54529
2378,0,1,936.53894,277.1856,61.39093,145.89317
2378,0,2,593.0653,325.13226,110.1698,125.6767
2378,0,3,1060.635,604.2727,114.59772,132.14801
2378,0,6,630.54126,610.5311,57.389343,168.83221
2378,0,7,123.675514,404.56613,133.66331,87.513794
2379,0,1,936.5387,277.1745,61.369812,145.89566
2379,0,2,593.06934,325.13812,110.097595,125.688385
2379,0,3,1060.6357,604.27246,114.62457,132.15088
2379,0,6,630.5397,610.5514,57.210205,168.76703
2379,0,7,123.681435,404.53955,133.49312,87.472565
2380,0,1,936.5371,277.16122,61.350403,145.90076
2380,0,2,593.0748,325.20486,110.11835,125.81433
2380,0,3,1060.6355,604.265,114.64783,132.15656
2380,0,6,630.5548,610.54846,57.056396,168.75824
2380,0,7,123.67273,404.55353,133.36417,87.450714
2381,0,1,936.5371,277.15128,61.3302,145.89598
2381,0,2,593.07587,325.32904,110.232056,126.06268
2381,0,3,1060.6271,604.2334,114.72284,132.23767
2381,0,6,630.5748,610.56757,56.894836,168.67126
2381,0,7,123.679016,404.58685,133.37656,87.528046
2382,0,1,936.74255,277.89816,61.03473,145.23195
2382,0,2,592.95764,326.43445,109.57733,125.30707
2382,0,3,1060.6792,604.2788,114.695984,132.23102
2382,0,6,630.52124,612.57263,57.49359,171.3894
2382,0,7,124.00848,404.4918,132.68822,87.133545
2383,0,1,936.8119,278.1646,60.912292,144.96729
2383,0,2,592.91656,326.85065,109.32593,125.01004
2383,0,3,1060.7034,604.28357,114.69379,132.25275
2383,0,6,630.5191,613.33167,57.53296,172.38495
2383,0,7,124.126274,404.45566,132.37477,86.97797
2384,0,1,936.84564,278.2611,60.86743,144.89342
2384,0,2,592.90234,326.97784,109.20911,124.862854
2384,0,3,1060.7085,604.2706,114.69891,132.28552
2384,0,6,630.5008,613.5895,57.399536,172.77673
2384,0,7,124.16678,404.44348,132.2302,86.92935
2385,0,1,936.856,278.29,60.844482,144.86845
2385,0,2,592.8989,326.99945,109.15039,124.77847
2385,0,3,1060.7108,604.2638,114.693665,132.305
2385,0,6,630.48706,613.67773,57.204407,172.90228
2385,0,7,124.17788,404.43634,132.14586,86.91696
2386,0,1,936.8512,278.29254,60.83197,144.86081
2386,0,2,592.89246,326.9947,109.14526,124.75052
2386,0,3,1060.7137,604.2433,114.70996,132.35071
2386,0,6,630.4868,613.70184,56.99872,172.93152
2386,0,7,124.17447,404.43442,132.07645,86.9104
2387,0,1,936.8485,278.28314,60.817505,144.84285
2387,0,2,592.89856,326.94257,109.089294,124.65924
2387,0,3,1060.717,604.2725,114.645386,132.29028
2387,0,6,630.5032,613.71204,56.7912,172.90436
2387,0,7,124.184105,404.42963,132.0324,86.91583
2388,0,1,936.7208,278.662,60.845886,144.90714
2388,0,2,592.74646,327.39136,108.984436,124.484406
2388,0,3,1060.8174,604.47644,114.8819,132.66486
2388,0,6,630.3822,614.3599,56.94525,174.17725
2388,0,7,124.21083,404.24146,131.37717,86.45294
2389,0,1,936.6757,278.80005,60.864502,144.9454
2389,0,2,592.6899,327.55017,108.975464,124.424225
2389,0,3,1060.8551,604.5615,114.90912,132.78534
2389,0,6,630.3395,614.5946,56.85913,174.64496
2389,0,7,124.21695,404.17044,131.15997,86.28204
2390,0,1,936.6566,278.8493,60.86621,144.94882
2390,0,2,592.67566,327.5702,108.9364,124.32364
2390,0,3,1060.8687,604.58563,114.881165,132.83496
2390,0,6,630.332,614.68445,56.68872,174.789
2390,0,7,124.214874,404.1478,131.1193,86.230774
2391,0,1,936.6537,278.86322,60.87799,144.97366
2391,0,2,592.67334,327.62158,109.049255,124.42273
2391,0,3,1060.8744,604.62854,114.79205,132.79468
2391,0,6,630.3326,614.7494,56.47986,174.73907
2391,0,7,124.216255,404.13947,131.11543,86.20627
2392,0,1,936.64905,278.86053,60.877136,144.97035
2392,0,2,592.6738,327.63818,109.105774,124.46045
2392,0,3,1060.8718,604.5687,114.83899,132.92902
2392,0,6,630.3287,614.74493,56.30298,174.73108
2392,0,7,124.21196,404.13174,131.13184,86.196106
2393,0,1,936.6502,278.85806,60.88025,144.97548
2393,0,2,592.67444,327.63934,109.14307,124.47806
2393,0,3,1060.8749,604.5779,114.768005,132.90796
2393,0,6,630.33105,614.7406,56.136414,174.70337
2393,0,7,124.21033,404.1267,131.14731,86.185486
2394,0,1,936.64996,278.84937,60.8844,144.98398
2394,0,2,592.6784,327.63458,109.17651,124.495026
2394,0,3,1060.8741,604.54443,114.76532,132.97327
2394,0,6,630.33325,614.7364,55.980164,174.65979
2394,0,7,124.2115,404.12598,131.17325,86.1839
2395,0,1,936.6523,278.84314,60.88806,144.99348
2395,0,2,592.68097,327.62274,109.21216,124.51718
2395,0,3,1060.8727,604.603,114.62311,132.8465
2395,0,6,630.3336,614.7376,55.840393,174.62305
2395,0,7,124.21191,404.13712,131.21971,86.1994
2396,0,1,936.65295,279.20248,60.76654,144.61943
2396,0,2,592.7245,327.82584,109.32977,124.6358
2396,0,3,1060.9341,605.11224,114.916016,133.32397
2396,0,6,630.2588,614.92444,55.72113,174.69757
2396,0,7,124.23166,403.98105,130.63638,85.73657
2397,0,1,936.6658,279.32227,60.746155,144.49733
2397,0,2,592.73926,327.89203,109.378296,124.6799
2397,0,3,1060.9526,605.31805,114.938965,133.46985
2397,0,6,630.2289,614.98395,55.594604,174.70715
2397,0,7,124.24438,403.9259,130.48119,85.561615
2398,0,1,936.6681,279.36914,60.75116,144.44426
2398,0,2,592.75323,327.91837,109.41809,124.71698
2398,0,3,1060.9612,605.4316,114.83984,133.45251
2398,0,6,630.2184,614.99005,55.477722,174.71033
2398,0,7,124.248085,403.90225,130.49715,85.50641
2399,0,1,936.66187,279.38525,60.739197,144.35757
2399,0,2,592.7304,327.94214,109.45288,124.75421
2399,0,3,1060.9664,605.4695,114.75812,133.44537
2399,0,6,630.2125,614.98315,55.36847,174.70099
2399,0,7,124.25536,403.9003,130.57451,85.499756
2400,0,1,936.65295,279.39603,60.758118,144.35455
2400,0,2,592.7332,327.97388,109.55725,124.88223
2400,0,3,1060.9551,605.48645,114.68384,133.4422
2400,0,6,630.2008,614.95557,55.286133,174.73877
2400,0,7,124.24484,403.9062,130.64362,85.49301
2401,0,1,936.6463,279.39154,60.771606,144.34134
2401,0,2,592.7411,328.0039,109.603455,124.94864
2401,0,3,1060.9609,605.4718,114.61743,133.43524
2401,0,6,630.2064,614.96564,55.196228,174.72241
2401,0,7,124.25011,403.8992,130.69418,85.47833
2402,0,1,936.83875,279.50183,60.601013,144.0418
2402,0,2,592.7124,328.29626,109.74463,125.09024
2402,0,3,1060.9846,605.47766,114.6745,133.6059
2402,0,6,630.14185,615.70355,55.317688,175.6333
2402,0,7,124.30249,403.8622,130.73074,85.45502
2403,0,1,936.91516,279.5368,60.512512,143.92581
2403,0,2,592.6956,328.4171,109.82312,125.16373
2403,0,3,1061.004,605.51636,114.59503,133.59686
2403,0,6,630.11755,615.9746,55.273132,175.97101
2403,0,7,124.32183,403.8531,130.79805,85.457306
2404,0,1,936.9567,279.51932,60.456543,143.89374
2404,0,2,592.70435,328.49994,109.90485,125.252655
2404,0,3,1061.0125,605.53217,114.526855,133.59436
2404,0,6,630.0781,616.0691,55.19696,176.14606
2404,0,7,124.39993,403.83417,130.93622,85.51883
2405,0,1,936.98206,279.51398,60.390564,143.82549
2405,0,2,592.6904,328.5821,110.0141,125.39172
2405,0,3,1061.0142,605.54175,114.45874,133.58832
2405,0,6,630.0707,616.10516,55.09027,176.18567
2405,0,7,124.47718,403.86035,131.01411,85.545715
2406,0,1,937.0443,279.9784,60.074707,143.04066
2406,0,2,592.70465,328.66486,110.08801,125.47226
2406,0,3,1061.0293,605.4448,114.24353,133.37512
2406,0,6,630.0609,616.2372,55.12085,176.87384
2406,0,7,124.609764,404.08725,131.8741,86.17383
2407,0,1,937.0699,280.15387,59.960693,142.74155
2407,0,2,592.70233,328.7091,110.150635,125.54495
2407,0,3,1061.0331,605.43896,114.0954,133.22784
2407,0,6,630.0958,616.3161,55.006958,177.06897
2407,0,7,124.66015,404.18115,132.17436,86.4335
2408,0,1,937.0792,280.2139,59.92865,142.641
2408,0,2,592.70984,328.70905,110.15375,125.54843
2408,0,3,1061.0338,605.41736,114.05145,133.20447
2408,0,6,630.12335,616.3602,54.85547,177.08527
2408,0,7,124.67847,404.2126,132.25964,86.5488
2409,0,1,937.07874,280.23218,59.927307,142.61295
2409,0,2,592.71204,328.69846,110.14667,125.539856
2409,0,3,1061.0323,605.4117,114.01953,133.1925
2409,0,6,630.1283,616.37335,54.714172,177.08691
2409,0,7,124.66906,404.2191,132.25365,86.59662
2410,0,1,937.0865,280.2206,59.943726,142.63884
2410,0,2,592.7159,328.69208,110.14014,125.531555
2410,0,3,1061.033,605.40906,113.99457,133.18488
2410,0,6,630.13385,616.357,54.59192,177.10828
2410,0,7,124.65319,404.22357,132.22237,86.62256
2411,0,1,937.0834,280.2343,59.941345,142.61111
2411,0,2,592.70593,328.70453,110.16315,125.55914
2411,0,3,1061.0331,605.4227,113.95587,133.1557
2411,0,6,630.1257,616.33276,54.48535,177.14117
2411,0,7,124.62256,404.2298,132.1763,86.63028
2412,0,1,937.085,280.20724,60.105835,142.9421
2412,0,2,592.8674,328.96796,110.10474,125.3905
2412,0,3,1061.0643,605.5135,113.94879,133.17664
2412,0,6,630.0206,616.7477,54.36078,177.26422
2412,0,7,124.825066,404.70377,133.65575,87.85266
2413,0,1,937.08167,280.19727,60.180603,143.06592
2413,0,2,592.93286,329.045,110.09668,125.2854
2413,0,3,1061.0791,605.5693,113.90436,133.14331
2413,0,6,630.0023,616.91736,54.21588,177.29926
2413,0,7,124.91336,404.89886,134.04578,88.34335
2414,0,1,937.0835,280.17667,60.228333,143.13719
2414,0,2,592.95105,329.0902,110.164795,125.27951
2414,0,3,1061.0862,605.57825,113.903015,133.1612
2414,0,6,630.0106,617.0067,54.05768,177.25397
2414,0,7,124.93565,404.9708,134.01312,88.535706
2415,0,1,937.0906,280.181,60.243347,143.1371
2415,0,2,592.9545,329.11844,110.198,125.23566
2415,0,3,1061.1,605.58527,113.878845,133.14624
2415,0,6,630.0209,617.0186,53.92206,177.25586
2415,0,7,124.94943,404.9905,133.80594,88.5907
2416,0,1,937.0646,280.16476,60.2735,143.15346
2416,0,2,592.96747,329.22482,110.44446,125.48779
2416,0,3,1061.1097,605.5419,113.9129,133.21143
2416,0,6,630.042,617.06464,53.769897,177.16016
2416,0,7,124.95042,404.99207,133.54875,88.592285
2417,0,1,937.0283,280.1622,60.294983,143.15623
2417,0,2,592.97687,329.3578,110.69324,125.77063
2417,0,3,1061.1125,605.5167,113.930725,133.26007
2417,0,6,630.0521,617.0652,53.653015,177.1352
2417,0,7,124.94701,404.98785,133.3183,88.59808
2418,0,1,936.88794,279.92883,60.53253,143.65225
2418,0,2,593.12177,329.78732,110.57495,125.52313
2418,0,3,1061.113,605.7131,114.10608,133.54736
2418,0,6,629.9104,617.746,53.949585,178.6557
2418,0,7,125.176674,405.3866,134.07079,89.39749
2419,0,1,936.8395,279.83838,60.638977,143.8435
2419,0,2,593.1741,329.9494,110.58789,125.43594
2419,0,3,1061.1108,605.852,114.03638,133.52148
2419,0,6,629.85736,617.99335,53.969604,179.21301
2419,0,7,125.27159,405.5345,134.10095,89.68796
2420,0,1,936.824,279.8042,60.69281,143.9141
2420,0,2,593.2073,330.00946,110.6488,125.414276
2420,0,3,1061.1146,605.9044,113.98309,133.51093
2420,0,6,629.85315,618.1006,53.890564,179.41089
2420,0,7,125.30533,405.57776,133.86679,89.774445
2421,0,1,936.8179,279.7939,60.725037,143.94006
2421,0,2,593.22095,330.02704,110.71417,125.4075
2421,0,3,1061.1154,605.9078,113.96417,133.54114
2421,0,6,629.8561,618.1439,53.779053,179.46014
2421,0,7,125.31592,405.59363,133.57718,89.80139
2422,0,1,936.8169,279.7915,60.748352,143.94981
2422,0,2,593.2197,330.02252,110.76782,125.39383
2422,0,3,1061.1152,605.9201,113.9137,133.52612
2422,0,6,629.8657,618.14764,53.661804,179.45752
2422,0,7,125.31644,405.5952,133.28543,89.80664
2423,0,1,936.82117,279.79068,60.7688,143.95537
2423,0,2,593.22363,330.0193,110.826965,125.39578
2423,0,3,1061.1189,605.93036,113.85669,133.4928
2423,0,6,629.88776,618.1343,53.545166,179.43304
2423,0,7,125.315216,405.5987,132.99472,89.79184
2424,0,1,936.8179,279.78983,60.782288,143.948
2424,0,2,593.223,330.01508,110.894714,125.41809
2424,0,3,1061.1239,605.8585,113.937256,133.63794
2424,0,6,629.8957,618.13214,53.438843,179.40686
2424,0,7,125.29578,405.58002,132.7193,89.76431
2425,0,1,936.74805,280.059,60.81079,143.71837
2425,0,2,593.251,330.3529,110.67377,125.02908
2425,0,3,1061.1912,605.52686,113.72345,133.36847
2425,0,6,629.80414,618.5946,53.503906,180.03412
2425,0,7,125.42169,405.6339,132.54947,89.8186
2426,0,1,936.7163,280.14398,60.893127,143.64125
2426,0,2,593.2734,330.4736,110.63428,124.859314
2426,0,3,1061.1991,605.39777,113.66193,133.28662
2426,0,6,629.77356,618.798,53.44525,180.20074
2426,0,7,125.46724,405.64673,132.34613,89.83377
2427,0,1,936.71936,280.1978,60.98407,143.60674
2427,0,2,593.2799,330.5146,110.684875,124.80417
2427,0,3,1061.1914,605.3468,113.638306,133.25342
2427,0,6,629.76166,618.8772,53.357056,180.23212
2427,0,7,125.4827,405.64825,132.14871,89.83951
2428,0,1,936.6887,280.19525,61.10309,143.66953
2428,0,2,593.29675,330.53436,110.747375,124.77652
2428,0,3,1061.2015,605.3277,113.64154,133.24512
2428,0,6,629.73047,618.845,53.29657,180.35425
2428,0,7,125.46858,405.67383,132.04642,89.90262
2429,0,1,936.6588,280.83066,60.583008,142.153
2429,0,2,593.27924,330.4517,110.58032,124.46716
2429,0,3,1061.106,605.2198,113.5332,133.11084
2429,0,6,629.6669,618.67615,53.153137,180.13324
2429,0,7,125.64631,405.8899,132.26115,90.26965
2430,0,1,936.6476,281.083,60.440247,141.54922
2430,0,2,593.2658,330.44196,110.58789,124.36984
2430,0,3,1061.0728,605.1837,113.496216,133.06049
2430,0,6,629.6533,618.6174,53.04669,180.01904
2430,0,7,125.71329,405.9699,132.16727,90.40674
2431,0,1,936.64355,281.1626,60.456604,141.34772
2431,0,2,593.2549,330.42618,110.63519,124.3266
2431,0,3,1061.063,605.1715,113.493286,133.05109
2431,0,6,629.64856,618.59076,52.96924,179.97925
2431,0,7,125.740585,405.99408,131.97849,90.45993
2432,0,1,936.64087,281.19928,60.512146,141.25728
2432,0,2,593.2485,330.4101,110.672,124.2811
2432,0,3,1061.058,605.16833,113.4964,133.04889
2432,0,6,629.65015,618.5846,52.898743,179.94159
2432,0,7,125.74571,406.00345,131.75037,90.46838
2433,0,1,936.64,281.20685,60.58954,141.23918
2433,0,2,593.2478,330.38226,110.70209,124.236725
2433,0,3,1061.0577,605.1696,113.49933,133.04724
2433,0,6,629.6482,618.5818,52.83966,179.92072
2433,0,7,125.74596,406.00348,131.535,90.470245
2434,0,1,936.6412,281.20856,60.663696,141.23187
2434,0,2,593.24567,330.36853,110.76404,124.237274
2434,0,3,1061.0579,605.1698,113.505005,133.04968
2434,0,6,629.6493,618.57605,52.789124,179.91583
2434,0,7,125.74419,406.0025,131.32721,90.462555
2435,0,1,936.6438,281.19183,60.740784,141.2519
2435,0,2,593.2081,330.3713,110.811646,124.23889
2435,0,3,1061.0576,605.1714,113.51013,133.05139
2435,0,6,629.64874,618.5746,52.742798,179.9068
2435,0,7,125.74451,405.99866,131.1507,90.464386
2436,0,1,936.6457,281.35876,60.706665,140.98587
2436,0,2,593.02966,330.68307,111.15961,124.63666
2436,0,3,1061.043,605.2035,113.32477,132.79462
2436,0,6,629.5578,619.12646,52.9541,180.89404
2436,0,7,126.01956,406.07495,131.24258,90.724365
2437,0,1,936.6262,281.42038,60.74762,140.90132
2437,0,2,592.96533,330.79626,111.32977,124.83786
2437,0,3,1061.043,605.19867,113.30524,132.74048
2437,0,6,629.52356,619.3279,52.996094,181.2887
2437,0,7,126.128,406.1061,131.1204,90.81738
2438,0,1,936.61523,281.4365,60.79663,140.86731
2438,0,2,592.9435,330.8331,111.39856,124.92059
2438,0,3,1061.0339,605.1932,113.318115,132.73096
2438,0,6,629.5213,619.39905,52.97888,181.46405
2438,0,7,126.170105,406.1161,130.92746,90.84314
2439,0,1,936.6075,281.45096,60.85083,140.85783
2439,0,2,592.9242,330.8576,111.440735,124.97531
2439,0,3,1061.031,605.2542,113.24817,132.60706
2439,0,6,629.5123,619.4409,52.9245,181.48273
2439,0,7,126.17517,406.121,130.76395,90.87988
2440,0,1,936.6295,280.57877,61.558838,142.60675
2440,0,2,592.77246,330.97763,111.50653,125.112915
2440,0,3,1061.0403,605.34753,113.104614,132.37585
2440,0,6,629.48987,619.34644,52.851562,181.4538
2440,0,7,126.21297,406.1317,130.77426,91.03732
2441,0,1,936.6365,280.24695,61.79779,143.25864
2441,0,2,592.7168,331.0297,111.47797,125.13422
2441,0,3,1061.0427,605.3822,113.08313,132.2934
2441,0,6,629.4824,619.30396,52.788513,181.43939
2441,0,7,126.22445,406.13303,130.66179,91.09491
2442,0,1,936.6354,280.12726,61.86554,143.50522
2442,0,2,592.698,331.0559,111.451965,125.15619
2442,0,3,1061.0491,605.3816,113.11694,132.28314
2442,0,6,629.4717,619.29034,52.737976,181.44214
2442,0,7,126.25286,406.13925,130.54335,91.14087
2443,0,1,936.6426,280.08908,61.87616,143.61658
2443,0,2,592.69794,331.0829,111.384155,125.116974
2443,0,3,1061.0378,605.37683,113.16406,132.2984
2443,0,6,629.4663,619.2894,52.685547,181.41925
2443,0,7,126.267586,406.14606,130.38744,91.14661
2444,0,1,936.6417,280.07904,61.85858,143.65245
2444,0,2,592.6964,331.09363,111.344666,125.10831
2444,0,3,1061.0361,605.3734,113.202515,132.30817
2444,0,6,629.4618,619.2945,52.634827,181.37903
2444,0,7,126.27237,406.14258,130.23468,91.14337
2445,0,1,936.64307,280.07812,61.832703,143.66171
2445,0,2,592.69714,331.11328,111.33899,125.13977
2445,0,3,1061.033,605.3751,113.23425,132.31268
2445,0,6,629.4575,619.28796,52.598755,181.37683
2445,0,7,126.27181,406.13855,130.10039,91.14371
2446,0,1,936.6467,280.08072,61.803894,143.65889
2446,0,2,592.6952,331.12476,111.3349,125.17139
2446,0,3,1061.0332,605.37256,113.262695,132.31775
2446,0,6,629.45746,619.29456,52.558228,181.34589
2446,0,7,126.2772,406.1357,129.97606,91.14337
2447,0,1,936.65063,280.08444,61.77472,143.6512
2447,0,2,592.69775,331.16382,111.36536,125.245514
2447,0,3,1061.0327,605.3735,113.286255,132.31812
2447,0,6,629.46014,619.2903,52.53174,181.36517
2447,0,7,126.2737,406.1414,129.87006,91.14728
2448,0,1,936.6429,279.70038,62.02771,144.53961
2448,0,2,592.51996,331.35342,111.59534,125.61218
2448,0,3,1061.0204,605.47864,113.43048,132.47809
2448,0,6,629.5182,618.66705,52.262146,180.53601
2448,0,7,126.3452,406.25214,130.03891,91.40402
2449,0,1,936.635,279.5409,62.037292,144.83107
2449,0,2,592.4531,331.4204,111.63837,125.75885
2449,0,3,1061.0135,605.50903,113.48755,132.5373
2449,0,6,629.5442,618.42993,52.145996,180.23065
2449,0,7,126.47023,406.32513,130.01599,91.54343
2450,0,1,936.6392,279.48788,61.982178,144.95238
2450,0,2,592.42535,331.43286,111.59143,125.79367
2450,0,3,1061.0093,605.5492,113.46509,132.4956
2450,0,6,629.5601,618.3762,52.073975,180.05145
2450,0,7,126.49986,406.32858,129.84088,91.552246
2451,0,1,936.64685,279.47754,61.892456,144.9647
2451,0,2,592.4302,331.42923,111.53314,125.81079
2451,0,3,1061.0148,605.57135,113.4494,132.45947
2451,0,6,629.55615,618.3773,52.02478,179.94635
2451,0,7,126.53352,406.33386,129.67941,91.55621
2452,0,1,936.6293,279.45468,61.84955,145.07704
2452,0,2,592.4515,331.49414,111.535645,125.9227
2452,0,3,1061.0239,605.5217,113.53406,132.5539
2452,0,6,629.5438,618.31165,52.044495,180.06232
2452,0,7,126.59287,406.34818,129.51915,91.53009
2453,0,1,936.62616,279.44632,61.78015,145.10393
2453,0,2,592.43933,331.55457,111.55835,126.06619
2453,0,3,1061.0237,605.49695,113.56476,132.58978
2453,0,6,629.54114,618.24786,52.059265,180.18164
2453,0,7,126.60933,406.3053,129.3212,91.4588
2454,0,1,936.51794,279.35605,61.902832,145.52943
2454,0,2,591.7446,331.6708,110.68799,125.24396
2454,0,3,1061.0205,605.43896,113.484924,132.46436
2454,0,6,629.4934,617.5508,51.63275,178.4007
2454,0,7,126.722664,406.2082,128.98634,91.27792
2455,0,1,936.47473,279.32675,61.912476,145.68208
2455,0,2,591.50366,331.70996,110.30304,124.9451
2455,0,3,1061.0173,605.4259,113.453674,132.39471
2455,0,6,629.47473,617.28955,51.516846,177.72784
2455,0,7,126.7825,406.16028,128.80081,91.201385
2456,0,1,936.44946,279.31824,61.88141,145.7313
2456,0,2,591.4177,331.7231,110.08783,124.82385
2456,0,3,1061.019,605.4137,113.4707,132.38617
2456,0,6,629.46075,617.1835,51.517456,177.4895
2456,0,7,126.79514,406.1784,128.72054,91.1965
2457,0,1,936.44324,279.3165,61.838074,145.73906
2457,0,2,591.39056,331.72424,109.95935,124.791046
2457,0,3,1061.0198,605.40784,113.49133,132.38489
2457,0,6,629.44995,617.14514,51.55664,177.41272
2457,0,7,126.7939,406.1639,128.59271,91.1452
2458,0,1,936.4388,279.31396,61.79712,145.74416
2458,0,2,591.3835,331.72638,109.84631,124.76199
2458,0,3,1061.0206,605.4077,113.51178,132.38568
2458,0,6,629.45184,617.13214,51.60901,177.40283
2458,0,7,126.79053,406.1709,128.55695,91.15802
2459,0,1,936.4417,279.31796,61.753906,145.73286
2459,0,2,591.41003,331.72144,109.798706,124.789185
2459,0,3,1061.0195,605.40784,113.527405,132.383
2459,0,6,629.4499,617.14343,51.659424,177.40234
2459,0,7,126.79196,406.15112,128.44751,91.1098
2460,0,1,936.4496,279.31415,61.697205,145.68013
2460,0,2,591.4393,331.65417,109.62695,124.65106
2460,0,3,1061.0155,605.3965,113.55963,132.40686
2460,0,6,629.4613,617.1887,51.70111,177.36853
2460,0,7,126.798386,406.14087,128.3899,91.09042
2461,0,1,936.4227,279.3056,61.669556,145.72081
2461,0,2,591.46484,331.66608,109.59015,124.6626
2461,0,3,1061.0193,605.41406,113.51349,132.32538
2461,0,6,629.46484,617.2148,51.74536,177.37512
2461,0,7,126.8191,406.1219,128.38799,91.111664
2462,0,1,936.45605,279.40985,61.563416,145.56393
2462,0,2,589.41455,332.5224,109.12689,124.78177
2462,0,3,1060.9742,605.4351,113.29938,132.01611
2462,0,6,629.5221,616.9584,51.55841,176.43481
2462,0,7,126.86205,406.0213,128.36647,91.11157
2463,0,1,936.4675,279.44867,61.50055,145.49881
2463,0,2,588.6396,332.841,108.65051,124.82364
2463,0,3,1060.9565,605.44305,113.24628,131.90039
2463,0,6,629.54034,616.86755,51.533325,176.0824
2463,0,7,126.87776,405.98065,128.35953,91.122894
2464,0,1,936.46906,279.46545,61.45703,145.47159
2464,0,2,588.3505,332.9526,108.2146,124.868164
2464,0,3,1060.9504,605.4449,113.25592,131.86292
2464,0,6,629.54803,616.83875,51.566284,175.95331
2464,0,7,126.88989,405.91388,128.20251,91.009705
2465,0,1,936.4678,279.47214,61.424194,145.46056
2465,0,2,588.2374,332.99374,107.78888,124.87488
